Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
1313,-1.360261926,1.542734889,1.656781122,0.966888518,-0.512782512,-0.321964128,0.174817553,0.401853553,-0.137097474,-0.238691104,-0.948046932,0.141122557,-0.29178128,0.105680961,0.091346904,-0.563256521,0.389369733,-0.247966489,0.922160535,-0.012622021,-0.172938575,-0.512887867,-0.138364062,0.362893102,0.372738824,-0.428265361,-0.195058581,0.080167289,0.99,0.0
6382,-0.339931993,1.380200983,1.072836821,1.332428142,-0.419216412,-1.053881589,0.412905415,0.080688065,0.386621345,-0.78516078,0.956702828,-1.710533621,2.679131451,1.887827657,0.091237891,-0.377512754,0.824857541,0.099988202,-0.072940349,-0.091404467,0.081392174,0.415918677,0.054285411,0.893219139,-0.185338108,-0.403576877,-0.069670076,-0.015612782,28.5,0.0
7673,1.260022178,0.777433891,-0.163802135,1.106953323,0.038587761,-1.533544544,0.362595495,-0.462696382,0.987241668,-0.990670014,1.482963641,-2.068090586,2.299609534,0.286208719,0.091134365,0.297574382,1.622226153,0.210926479,-0.655204727,-0.081906969,-0.258282817,-0.404974595,-0.036222426,0.584838024,0.530625298,0.307298949,-0.055264899,0.035192958,0.76,0.0
11053,1.286677573,-0.160896322,0.383565333,-0.052287756,-0.310839966,0.123231732,-0.643158182,0.083708761,1.731653109,-0.315141417,1.100735723,-2.676133233,0.75604568,1.83109909,0.090646447,1.077375514,-0.314244673,1.172100251,0.333746649,-0.108320587,-0.105290555,-0.126565972,-0.157563587,-0.852091552,0.293648037,1.090159852,-0.102082169,-0.018859212,14.95,0.0
65385,-2.923826664,1.524837164,-3.018758033,3.289291475,-5.755542374,2.218276303,-0.509995432,-3.569443569,-1.016591689,-4.320535776,1.277202265,-3.701749667,-0.971869594,-4.857776672,0.090605522,-2.80150199,-4.186807537,-1.648406094,1.176445598,-0.447039407,-0.511656805,-0.122724086,-4.288638999,0.563796658,-0.94945135,-0.204532177,1.510206487,-0.324706013,1354.25,1.0
260,1.026701748,-0.661664688,0.8976009,0.144402801,-1.105205361,0.020245082,-0.707266806,0.195918328,0.743371435,-0.118938661,0.741294501,0.603257301,-0.421646962,-0.042892426,0.090411422,0.694674045,-0.590144597,0.572237291,0.329715854,0.112744748,0.150660749,0.322397709,-0.15473629,0.097654642,0.174639029,1.103204724,-0.060709141,0.016598369,99,0.0
1295,1.316366133,-0.529736178,0.10609807,-0.615562284,-0.99881225,-1.058749724,-0.284262027,-0.163251696,-1.1900506,0.890911401,1.236076299,0.115066189,-0.769160658,0.634016051,0.089954073,-1.279116263,-0.070446984,1.262954613,-0.458737132,-0.492264174,-0.376225729,-0.730324076,0.054251525,0.53778669,0.219676115,0.981338357,-0.089602193,-0.005121293,30,0.0
10818,-0.905440435,0.150428252,1.747904353,0.023319539,1.049614296,-1.258810788,0.301292697,-0.174181672,1.231137656,-1.008203439,0.944027788,-3.166324659,0.184274182,1.182696924,0.089869766,0.18659778,0.839439657,-0.30777476,-1.443990054,-0.038480979,-0.275992512,-0.699249562,0.215741794,0.243855587,-0.726668958,-0.181232097,-0.114477557,-0.057159748,1.98,0.0
12061,-0.375806226,1.181681353,1.507401095,0.050354478,0.285561385,-0.549676079,0.6444255,-0.145497155,0.843906059,-0.698813116,0.191579007,-2.444213991,2.28004523,1.44319669,0.089800966,0.290405275,0.128038119,0.020141323,-0.005539147,0.106360011,-0.404423772,-0.829951202,-0.074512437,-0.180861907,-0.132438306,0.061732237,0.240816428,0.110730707,4.49,0.0
14437,1.184064127,-0.06312179,0.738784766,0.076333929,-0.371926989,0.16378825,-0.5837515,0.070481927,1.404432911,-0.412636767,2.370379034,-1.381823199,2.34496236,1.560400117,0.08970737,0.458875794,0.168037476,0.235363682,-0.352390972,-0.052185634,-0.001897354,0.284278558,-0.045742118,-0.262104644,0.168352531,1.061272735,-0.073309711,-0.009698977,15.95,0.0
1430,-0.2125612,-0.042747098,2.122310316,0.027127592,-0.720181938,0.436876386,0.291808951,0.00801556,0.687422113,-0.577904154,-0.541170877,0.37315887,0.206471466,-0.84854669,0.089627698,-0.825548721,0.537582334,-0.870916004,0.854525314,0.291556093,-0.113530931,0.006979326,0.190117372,0.140005501,-0.597513001,0.972923421,-0.141463034,-0.173137428,91.78,0.0
13504,-1.079007256,0.925160399,0.055973593,-1.942758642,1.98523906,3.334783116,-0.502562595,1.308426624,0.981885575,-1.077002463,0.570061568,-2.596385939,1.670026049,1.774068505,0.088941408,1.067722948,-0.252545994,0.419885607,-0.38255292,0.030498015,-0.295733968,-0.919005774,-0.001878651,0.959757649,-0.210827035,0.619693784,-0.027325275,0.088200839,12.08,0.0
284,1.141436475,0.081893438,0.503624885,1.487212281,-0.473169878,-0.411384333,-0.053193258,0.071035856,0.553486017,-0.069685581,-0.566056642,-0.363484749,-2.069540303,0.45958828,0.088580056,-0.729922618,0.489465113,-0.853730628,-0.477573662,-0.322354734,-0.102340784,-0.150234457,0.001321981,0.369459253,0.556294535,-0.326644636,0.028100967,0.015215323,7.89,0.0
13087,-3.161561168,-0.038342431,-0.376728332,0.033612439,-3.217382956,1.09421966,4.206084862,-2.086152266,1.489212452,-0.51954927,0.605454012,-3.423180296,0.479919183,1.43863741,0.088550542,0.876872776,-0.028537655,-0.504184059,-0.46177461,-2.367152532,-0.527351405,-1.682853507,0.26989618,0.373374848,-0.437394468,-0.271529737,-0.326081432,-0.421998099,794,0.0
2477,-0.948254025,0.670696302,1.587276818,-0.370367084,1.014558664,2.139723869,0.783217169,0.174344148,0.182374631,0.232809558,1.731810092,0.867015323,-0.327245236,-0.411618748,0.087756326,-1.574312606,0.658008374,-1.947969097,-0.730775908,0.016681866,-0.1097188,0.319396572,-0.172712689,-1.308873671,-0.411182677,0.277207615,-0.310520719,-0.322266758,47.83,0.0
8467,1.048471728,-1.265160692,1.072220766,-0.212000271,-1.654113793,0.026334106,-1.258234833,0.132185283,1.439895082,0.081350715,0.303468144,-3.835013004,0.090920099,1.136912309,0.087296613,0.964260124,1.429200336,-0.953425391,-0.134306258,0.166052133,0.247930212,0.671637992,-0.162224269,0.035976335,0.249528751,-0.06447076,0.001770637,0.036109209,148.5,0.0
11957,-0.66540626,1.50337496,1.61648722,0.946400069,0.807341716,-0.81379776,1.33358516,-0.699874796,0.275743156,-0.307280184,0.822178118,-2.126369584,2.824751584,1.417843371,0.086610257,-0.793260485,0.53542075,-0.028895317,0.443139389,0.107885284,-0.092869442,0.140483417,-0.446904543,0.379423626,0.652085959,-0.2595537,-0.410643421,-0.146254873,0.89,0.0
132,-1.571359311,1.687508027,0.734670438,1.293349597,-0.217531663,-0.002677468,0.147364181,0.515361979,-0.372441613,0.078020678,-0.592494907,0.99794101,1.109328386,0.060047623,0.086140796,-1.149892674,0.765198254,-0.810588623,0.737550436,-0.093613532,0.048549314,0.377255527,-0.030435512,0.117608128,-0.060520077,-0.29654988,-0.481570297,-0.167897497,10,0.0
8646,0.991607888,0.050770966,1.597051666,2.530855511,-0.620284898,1.039594548,-1.044366965,0.455429482,1.163438529,0.407816484,1.705487181,-2.666728374,0.524599606,1.691269203,0.085441775,1.342554431,-0.216542153,1.059178565,-1.573863084,-0.184883334,0.14715288,0.524596913,-0.054294061,-0.403600078,0.10923845,0.105213134,0.016105763,0.022332915,42.13,0.0
9541,1.243449197,0.853717683,-0.181633103,1.192877831,0.012407158,-1.693140101,0.395130494,-0.487919173,0.934515869,-1.112453877,1.783002913,-1.958482919,2.42775835,-0.023499005,0.08541496,0.320742611,1.907278005,0.246667695,-0.776608,-0.068652968,-0.258285918,-0.394604133,-0.017456769,0.771549432,0.509403933,0.294059938,-0.050380814,0.043941938,0.76,0.0
5149,-2.141650991,0.32353421,0.621369848,-1.511263068,-1.414230604,0.140091959,-1.33867187,1.328914355,0.122957357,-0.99371786,-0.707032428,-3.60357291,1.319422132,1.893056189,0.08534547,1.995980086,1.049696317,-0.449190668,-0.578630801,-0.333552607,0.440875486,0.821481667,-0.350449757,-0.801925868,0.066171397,-0.183991066,-0.514237347,-0.199379041,69.99,0.0
312,0.230981062,-2.00048295,0.555154798,0.600645902,-1.551023646,0.242332933,-0.133182961,0.105984107,1.248545518,-0.701849424,-0.682574282,0.316230838,-0.644833787,-0.280816965,0.085342806,-0.316656035,0.476682548,-0.904761025,-0.043026189,0.834179228,0.079669214,-0.610378421,-0.309128502,0.167024296,-0.137728124,0.922421303,-0.113353368,0.093969327,493.44,0.0
8633,-1.290056111,2.13591482,-0.585543544,1.094737028,-0.0880184,-0.288166204,0.855022192,0.355274967,0.163314774,-1.195933125,0.06875281,-1.884477141,3.610837404,0.8610799,0.085160837,0.315721041,1.364789774,0.830906099,0.408477193,-0.093193662,-0.119684797,-0.05753049,-0.212555569,-0.55186295,-0.024754265,-0.361842292,0.011110546,0.01725917,141.93,0.0
1309,-0.471180576,1.031299388,1.679189455,-0.103399685,-0.078651409,-0.677401712,0.640968045,0.042289547,-0.735607744,-0.157348474,1.556353339,0.9377576,0.346632869,0.264348611,0.084858071,0.315103647,-0.594683394,0.023304663,0.223152137,0.131612996,-0.157232635,-0.408930807,-0.011838484,0.528152671,-0.236246315,0.039610537,0.264228748,0.113889628,3.99,0.0
2051,-0.469041923,1.0348415,1.681023277,-0.104214227,-0.074987282,-0.679503887,0.636469293,0.042710397,-0.73508951,-0.156187612,1.556355441,0.938080885,0.346376673,0.264222029,0.084773274,0.314830174,-0.59457849,0.022789084,0.22347391,0.128766915,-0.157998268,-0.408842423,-0.014895659,0.528308772,-0.23678132,0.039652012,0.264681301,0.113795037,2.69,0.0
1911,1.550736493,-1.044667676,0.388104079,-1.721063309,-1.100929626,0.208484557,-1.302652088,0.00927056,-1.966016735,1.563589729,0.355820638,0.069465479,1.970088636,-0.624333905,0.084752939,0.326385379,-0.37340314,1.026043081,0.280902934,-0.202669148,-0.074751738,0.246098096,-0.167126454,-0.811559242,0.510972108,-0.05176799,0.056063378,0.006852857,6,0.0
11026,1.160733622,-0.067238136,0.874930245,0.15692149,-0.552060089,-0.035294994,-0.587894367,0.05797216,1.409476902,-0.407698887,2.632285636,-1.368762276,2.107713312,1.61602411,0.084703358,0.371508849,0.297526198,0.150137567,-0.47453667,-0.074851754,0.017626105,0.330791291,-0.003865012,0.046383494,0.118323364,1.042249577,-0.073963343,-0.00690232,15.95,0.0
4363,-0.542488365,0.77429798,1.96678555,-1.152194912,0.167085258,-0.513297256,0.648988808,-0.194131365,1.453911346,-0.925958976,0.724269635,-2.713433256,1.297950531,1.260756243,0.084114546,0.209488951,0.24873839,-0.514326425,-1.242152541,0.008463472,-0.261048399,-0.256627306,-0.068154911,0.051726537,-0.475435134,0.682035365,0.082751715,-0.059195583,4.33,0.0
2132,-1.348875948,-0.104713918,0.896351865,0.086678537,-0.455947975,1.232446036,-0.478115916,0.747791744,-1.327312269,0.571757324,-0.230226836,0.380801757,0.761683649,0.051390009,0.083837467,-1.426565699,-0.069585349,2.110882241,0.043680039,-0.315705322,-0.126747455,0.204169273,-0.323231497,-1.125836322,-0.076790565,-0.099103243,0.327302862,-0.023555933,123.5,0.0
3842,-0.718198557,0.734520859,0.517751159,-2.455184431,2.754553358,3.291344034,0.52099371,0.23684413,1.96595612,0.216301404,0.998952335,-2.998138927,1.469764162,0.766126227,0.083774926,0.60814317,-0.76829506,0.260540991,-0.564299828,0.573540785,-0.503894866,-0.64775094,-0.198991389,0.968594265,-0.185903207,0.619603625,-0.044117638,-0.383839451,3.77,0.0
2801,-0.414920651,0.72342159,1.224415519,-2.109555182,0.199364029,-1.278337653,1.127896191,-0.353154362,0.442609501,-1.00392333,1.672297847,1.392439741,0.437686896,0.134394499,0.083192212,-0.480483855,-0.791176995,0.376067753,0.106033388,0.084205751,0.134470059,0.768223226,-0.292541542,0.562502998,0.042025564,-0.872150688,0.240382322,-0.020125942,1,0.0
11002,-2.103931376,-0.38868687,1.335634171,-0.354817138,-0.013524816,-1.407044895,-0.288710227,0.354492645,1.464267443,-0.996842649,0.109443035,-2.951016084,0.881920497,1.753483862,0.082982706,0.825515667,0.225506068,0.437606599,-0.844319321,-0.287998738,-0.028615911,0.304170546,0.905963908,0.345810053,-0.18499411,0.884356808,0.148958028,0.001091598,39,0.0
10860,1.19664261,-0.027298848,0.73391448,-0.020205605,-0.489786073,-0.192134986,-0.488678471,0.046312052,1.44029371,-0.454745601,2.613765502,-1.59157503,1.510976743,1.820657645,0.082238789,0.288227248,0.404807446,-0.079943539,-0.242792146,-0.135983269,-0.205857151,-0.345323999,0.125505969,0.002691751,-0.0144573,0.879075846,-0.086068387,-0.010711581,4,0.0
3771,1.40792123,-0.324242857,0.711125469,-0.463927471,-1.044827799,-0.99538706,-0.640605831,-0.273203861,0.514909484,0.240135625,0.756886195,-3.068284739,1.787476658,1.288431303,0.08216789,1.210370103,0.950041944,-1.300500802,0.407134423,0.025372701,-0.245991856,-0.587762725,0.146153669,0.304104882,0.20593227,-0.519895357,-0.017076079,0.016413245,10,0.0
3770,1.279574943,-0.59451125,0.649203627,-0.659301915,-0.779323367,0.217146879,-1.022348062,0.251973241,0.517047736,0.373580587,2.609424483,-3.150574976,-0.121869878,1.89726027,0.082137901,0.897043705,1.36667955,-1.495541837,-0.017278872,-0.146694294,-0.15938763,-0.386365869,0.217285746,-0.424416239,-0.032465184,-0.471615004,0.001120156,-0.00479727,8,0.0
446,1.063317136,-0.795950552,1.268758719,0.646969513,-1.420886231,0.438476165,-1.104652827,0.370816662,-0.492432437,0.848072167,1.015804719,0.331884964,-0.849556126,0.083997348,0.081860961,-1.301215728,0.009884154,1.505688522,-1.319173115,-0.520121074,-0.272118839,-0.356985567,0.093598869,0.157000597,0.082894975,-0.399380833,0.087401897,0.039421401,64,0.0
12588,-1.270085611,1.697073241,1.53100054,0.092763802,-0.211566618,-1.062447732,0.601639824,-0.289403259,1.373336583,0.252098608,1.004741028,-2.137449995,2.174677793,1.236857357,0.081842359,-0.029910651,0.387006069,-0.309634241,-0.363969729,0.274790803,-0.363223561,-0.720100478,0.082667103,0.636588708,-0.167901589,-0.018394445,0.036068578,0.264371879,2.28,0.0
4510,1.194317458,-0.086043223,0.81442197,0.481440505,-0.496733138,0.159662993,-0.684475153,0.111254893,1.654496402,-0.295188624,1.474148209,-2.205079174,1.302300639,1.689046382,0.081349453,1.086624705,-0.350502698,1.097119837,0.031403104,-0.074875489,-0.160723524,-0.313246555,-0.050016135,-0.550814933,0.177666382,0.377356495,-0.0475288,0.004059287,29.5,0.0
44,-0.948896383,0.24841362,2.956914245,2.813749991,0.145538802,-0.027352972,0.133701634,-0.307534957,-0.125243761,1.0349396,-0.53264784,-0.189877966,0.081222188,-0.939053268,0.08118723,-0.129784753,-0.174353463,-0.090290993,0.222434544,-0.056186326,-0.083646907,0.416090082,0.207536735,0.716064035,-0.602311115,-0.064230014,-0.315057518,-0.272463332,0.75,0.0
13369,-0.611143963,-3.071539562,0.257458007,1.682225827,-1.987381975,-0.04670149,0.4906781,-0.260858128,2.076394891,-0.983993489,0.256716855,-2.392980143,1.466890704,1.424375181,0.080644074,0.447984106,0.467012223,0.530759028,-0.72834984,1.750078105,0.505657805,-0.288052087,-0.862694298,0.422031399,-0.054820906,0.435818889,-0.201717973,0.179574906,946.05,0.0
13500,-0.446245019,0.465445073,0.422835857,-1.911853242,2.368002139,3.367326977,-0.163756575,0.86846514,1.003505608,-1.125540742,0.678756832,-2.749375354,1.612786572,1.533996819,0.079723074,0.964625427,-0.426285446,0.40233151,-0.369333202,0.023018743,-0.283335999,-0.828018457,0.010248087,0.961731232,-0.461630645,0.580162973,0.008540711,0.115419224,12.18,0.0
3771,-0.883986879,-0.467230251,1.610889684,-0.848088656,0.908703457,0.495245,-0.605724084,0.205164002,-0.594609303,0.08260971,1.547961836,-2.683204367,2.746869271,1.275390354,0.079444041,0.962491556,0.869478567,-0.576546275,2.035359715,0.602875978,-0.10298261,-0.432887016,-0.045982246,-1.406237998,0.147798568,-0.24572262,0.02611977,0.065312401,44.23,0.0
413,-1.075652175,1.101232991,0.579164114,-0.459366284,0.600010666,0.160926509,0.573487885,0.274772969,-0.581368053,0.12171064,0.189099244,0.888804485,1.489960834,0.064827651,0.078677511,0.687699053,-1.156900635,0.62039466,0.704515543,0.372269475,-0.074954396,-0.016217655,-0.267397471,-0.982177376,-0.009294411,0.266081186,0.158421273,-0.059167789,40,0.0
29531,-1.060676284,2.60857947,-2.971679003,4.360089352,3.738853043,-2.728395073,1.987616355,-0.357344707,-2.757534513,-2.335933327,2.111516867,-2.59194965,-1.950589355,-7.311579817,0.077752766,2.290607832,6.50927165,2.569971426,-3.286150082,-0.089061537,-0.063167877,-0.207385284,-0.183260817,-0.103679373,0.896178353,0.407386872,-0.130918311,0.192177382,0.68,1.0
8129,0.98765798,0.079769248,0.444476412,1.286885809,0.060839104,0.446476466,-0.179687334,0.163321732,1.085397524,-0.236196701,2.579978371,-1.785442882,0.97778003,2.147071792,0.077736989,-0.238366355,0.607017345,-0.122100685,-1.128210939,-0.150312333,0.058005596,0.33020259,-0.096387865,-0.344433945,0.43065427,-0.282379884,0.005409745,0.008176611,65.72,0.0
290,1.355157174,-1.318939841,0.166357131,-1.57482235,-1.279267343,-0.182794489,-0.985599131,-0.012854951,-1.980931633,1.558276208,0.483375579,-0.630430436,0.148935961,-0.058329452,0.07765668,0.199514941,-0.05138805,0.595857986,0.421528906,-0.138870123,-0.408999826,-1.090939083,0.026299224,-0.573380669,0.152089889,-0.453983669,0.011316502,0.023963775,101,0.0
23,-0.41428881,0.905437323,1.727452944,1.473471267,0.007442741,-0.200330677,0.740228319,-0.0292474,-0.593392019,-0.346188231,-0.012142188,0.786796316,0.635953883,-0.086324472,0.076803687,-1.405919334,0.775591738,-0.942888927,0.543969462,0.097307591,0.077237434,0.457330599,-0.038499725,0.642521903,-0.183891335,-0.277464019,0.182687486,0.152664645,33,0.0
7579,-0.353191395,1.015743579,1.945830047,1.125588199,0.118167755,0.156167765,0.557873756,-0.107326427,0.771034088,0.033865928,1.907223623,-2.383033379,1.280264713,1.647316846,0.076669556,0.072101849,0.095673122,1.107215484,0.838909543,0.283109693,-0.176202626,-0.04325234,-0.091797288,-0.089398054,-0.32274255,-0.443433453,0.209757347,-0.02794215,36,0.0
300,0.007042537,1.239504445,0.417049708,0.530003503,0.942324174,-0.559967831,1.50298129,-0.751562588,0.012712703,1.619207849,1.237695814,0.44613082,0.156190261,-0.152586462,0.076427714,-0.57106063,-0.860983641,0.32983069,0.744637433,0.557375288,-0.046722255,0.720869895,-0.141872911,0.019747228,-0.665861186,-0.489939811,0.157919475,-0.332123189,1.91,0.0
5796,-4.861929309,-3.463032807,0.677788637,1.623856517,4.422896321,2.649518536,-1.400164596,1.508726385,0.384465904,-0.420282262,0.28329905,-2.883233158,2.010187138,1.521385248,0.075841486,1.929466225,-0.802358737,1.169145743,-1.258088603,-0.677947906,-0.294285846,0.059742018,3.281731867,0.848989513,1.278237617,0.013688082,0.313144439,-0.42209927,75.84,0.0
4453,-0.715900792,1.490554065,1.200525059,0.387643502,-0.381068379,-1.159495984,0.310885167,0.24042466,0.670734705,-1.119029834,0.908573985,-2.231623588,1.930439458,1.308654675,0.075749302,0.374139386,1.017619333,0.049744628,-0.425502481,-0.017464329,-0.342821879,-0.813472593,0.11340797,0.601853312,-0.193423667,0.014644206,0.091759537,0.033298621,13.48,0.0
2795,-0.414870129,0.728412848,1.225848019,-2.11022467,0.205512721,-1.276698465,1.132570497,-0.357068491,0.432177503,-1.005946887,1.684047247,1.42908166,0.506583602,0.1206832,0.075633062,-0.483715659,-0.795114056,0.367614955,0.105568226,0.088619999,0.135262204,0.773865709,-0.293368506,0.56438933,0.044356722,-0.872381566,0.240832717,-0.019977974,1,0.0
2215,-0.353842833,0.40343669,1.577452639,0.716691196,-0.048707353,-0.694314962,0.258381715,0.029424895,0.01465898,-0.383817237,-0.93088255,-0.391990291,-1.080915368,0.078405312,0.075558344,-0.576964844,0.351136932,-0.335268809,1.009585628,0.026487263,-0.143724741,-0.374649933,-0.041091564,0.400973353,-0.090928002,0.332798618,0.006788291,0.030451089,8.36,0.0
3748,-0.052245666,-0.036001378,0.360702421,-2.276312483,1.996213481,3.472713912,-0.236638835,0.570967842,-0.093997377,0.030064139,0.932436219,-3.605012363,1.745842206,1.099588804,0.075451761,1.34800699,0.359880301,-0.711163876,0.938499252,0.353840187,-0.252029491,-0.667788159,-0.003283509,0.907995581,-0.108656863,-0.575421655,-0.136576283,-0.171139337,39.99,0.0
5064,-0.37019889,1.078525517,2.864950491,2.131329334,-0.406714091,0.233319457,-0.099306942,0.124166085,0.545315058,-0.196834522,0.264639904,-2.580863705,2.49432129,0.966088689,0.075206717,1.157296528,-0.227707562,0.822129311,-1.492243216,-0.047617496,0.167349396,0.70583947,-0.143140503,0.347173427,-0.183570759,0.028847058,0.046058175,0.043332966,15.15,0.0
1756,-0.639197365,0.457176675,2.459379331,0.292283461,-1.020541597,-0.156067246,0.526979813,-0.199863261,0.653047191,-0.294658067,-0.561349638,-0.1317863,-0.552221286,-0.694361776,0.075134295,-0.085095631,-0.14322526,-0.153595122,0.018753729,-0.117236663,-0.048187374,0.181597218,-0.033502689,0.733494648,-0.297752569,0.209216454,-0.300931898,-0.193387323,81.98,0.0
11008,-2.594298917,0.193219736,0.821785342,-0.396868417,-0.566190662,-1.348966419,-0.528347029,0.738595013,1.500329011,-0.902538586,0.001963994,-2.78823875,0.947851005,1.978203625,0.075008951,0.959423641,0.373973834,0.424384731,-0.864554831,-0.532117402,-0.103619385,0.274750942,0.719995242,0.362927512,-0.150737416,0.895289144,0.224932121,-0.044057629,39,0.0
199,-0.923891761,0.568852442,1.244235999,-0.597472514,1.084896977,-0.376975841,0.568214821,-0.009271501,-0.246538353,-0.20077019,1.325403043,0.358180355,-0.379146078,-0.4016958,0.074929066,0.55758693,-0.462408711,-0.047329748,-0.728369549,-0.017714498,-0.215560064,-0.43326426,-0.083938141,-0.363649078,-0.599896889,-0.114448127,0.101574819,-0.033301556,6.45,0.0
2722,-1.34658805,0.738049585,0.996290494,0.582267612,-0.484350641,0.995456257,0.487334866,0.454387561,-0.055397727,0.198005709,1.228064013,0.469503108,-1.103835187,0.303685026,0.074864109,-1.049779561,0.780803119,-0.721125144,0.912477995,-0.208838727,-0.114787481,0.143703952,0.13445031,-0.266621409,-0.504542331,0.353526607,-0.168828549,-0.16311638,119.21,0.0
10046,1.163591874,-0.687410351,1.19791167,0.425501152,-1.158719676,0.588261903,-1.283820797,0.187375572,0.751278561,0.521165979,1.171802143,-2.278114314,2.084999685,1.308848114,0.074522638,-0.318488263,-0.318734899,3.014598961,-1.173211224,-0.391281288,-0.223747086,-0.05157802,-0.148039394,-0.593862793,0.286167326,-0.263887425,0.057705443,0.034590023,75,0.0
13288,1.119658694,-0.077841686,0.956181872,0.203710025,-0.656959036,-0.196169623,-0.518879099,0.061164064,1.386690988,-0.424365329,2.824669275,-1.425876711,1.683742725,1.754883688,0.074315383,0.35315539,0.415758261,-0.17315813,-0.396396597,-0.082168838,-0.237397453,-0.503160989,0.188202088,0.197007127,-0.151519967,0.747300905,-0.080335971,0.000943951,28.43,0.0
5486,0.967993926,-0.071123551,0.671606745,0.926901927,0.175536012,1.198110704,-0.374223903,0.328668222,1.641914111,-0.782036539,1.608274726,-1.324554823,1.896476441,1.428495911,0.074053335,-1.689718321,2.064492305,-2.537510201,-1.671492799,-0.223399259,-0.218462774,-0.095865327,0.160946329,-0.652312242,0.075623411,0.33452822,0.019975949,0.001076951,36.61,0.0
1231,1.343997019,0.301582522,-0.446536918,0.192003334,0.579526749,-0.053550783,0.256616962,-0.13459583,-0.429307639,0.123464139,0.349975671,0.996733707,1.241598604,0.319650022,0.073986045,0.543114752,-1.092658968,0.322357851,0.683944014,0.003888879,-0.085540717,-0.181478749,-0.249771845,-0.966050779,0.757711152,0.431355983,-0.049836797,-0.016403618,0.78,0.0
3776,1.11228028,0.39681738,0.747786715,1.599570498,-0.484934136,-1.096554853,0.167445106,-0.373878641,1.100924522,-0.351816561,1.150067093,-1.708864279,2.444514201,1.635358382,0.073163309,-0.06869618,0.405649651,-0.064690719,-0.898806674,-0.054837443,-0.007928385,0.210196193,-0.081725306,0.89892753,0.591793298,-0.360332426,-0.010856529,0.030853481,49.8,0.0
4752,-1.245623751,0.84185099,-1.087820795,-0.722629942,2.377147624,3.690780046,-1.211367569,-1.721742521,0.573324611,-1.045800174,0.54538829,-2.468148126,1.428539126,2.245167164,0.073138272,0.598240636,0.025302307,0.598790306,-0.062918586,0.349705154,-1.438828148,0.282350826,0.527595362,0.950731204,-0.107816021,0.235238561,-0.332368815,-0.321437586,35,0.0
3755,1.08848605,-0.89620443,0.538862877,-0.583134921,-0.853279548,0.26616454,-0.877889474,0.216372061,0.473952935,0.321208069,2.644750902,-3.037835755,0.102822239,1.878278723,0.072861273,0.901263657,1.356975158,-1.499531536,-0.049703116,0.069011415,-0.097127589,-0.423036353,0.127966437,-0.400956913,-0.061384254,-0.48344695,-0.016354529,0.013026166,107.13,0.0
1720,-0.62700912,0.749764353,1.074649272,-0.072256134,0.524825012,-0.557800775,0.710366279,0.094777063,-0.787599141,-0.093686606,1.57144353,0.687018143,-0.294987395,0.574896595,0.072753181,-0.288124075,-0.180324964,-0.298817838,-0.131744556,0.124029187,0.137844134,0.435490418,-0.018621826,0.247294824,-0.385353252,0.271512219,0.337842956,0.202362138,16.94,0.0
11039,1.225625284,-0.16969055,0.722563268,0.147069105,-0.749838068,-0.357519761,-0.651074001,0.053375868,1.732047273,-0.305684421,1.784603974,-2.604641945,0.225458208,1.957823257,0.072470445,0.85158722,0.012026504,0.946650441,0.020313151,-0.157502611,-0.054098737,-0.005259226,-0.049546042,-0.009226886,0.16875708,1.038724939,-0.103777493,-0.010878997,15.95,0.0
11045,1.298544414,-0.147471857,0.307922744,-0.099688934,-0.191025719,0.241102517,-0.625560446,0.07872788,1.699247622,-0.324151491,0.979542462,-2.579900762,1.09050793,1.759953017,0.071899986,1.119643193,-0.401483358,1.198343567,0.404070335,-0.080781899,-0.113906821,-0.137991204,-0.185887207,-1.036925211,0.329181482,1.101003146,-0.100559306,-0.019995076,15.95,0.0
3046,1.141516962,0.147295613,1.140354422,2.471411303,-0.257028253,1.0799948,-0.690989125,0.387961808,0.250636057,0.467599793,-1.579867124,-0.327112595,-0.403563461,-0.323053472,0.071764306,0.599023032,-0.408611403,-0.306759483,-0.880881744,-0.205478628,-0.120524873,-0.179897059,-0.021903271,-0.793308095,0.317296541,0.040615769,0.054698057,0.022472194,0,0.0
1261,-0.225790625,-0.859452374,1.330212545,-2.373185444,-1.055167918,-0.876204865,0.330409489,-0.600593607,-1.495631221,1.620541728,-0.674589871,-1.490662761,-0.016828074,-0.914770181,0.071540475,-0.125066189,-0.151203435,0.039932081,-0.888574253,-0.208519088,-0.35181528,-0.180410378,0.52349442,0.250837371,-1.296369791,-0.802258618,0.105732699,-0.180464714,102,0.0
8088,-1.22469161,1.443804636,0.902173409,1.005342608,-0.402881633,-0.00101248,-0.418813789,1.000693367,0.378715994,-0.802030154,1.807455871,-2.400687405,0.070231656,2.871891469,0.071502149,-0.014368112,0.960085594,0.687957737,0.183281037,-0.391032222,0.073220602,0.080257078,0.026627305,-0.089098428,-0.389451439,-0.445874181,-0.239176161,-0.025926297,5,0.0
